CustomerKey,FirstName,LastName,FullName,Age,Gender,FirstPurchaseDate,City,Country
18179,Chelsea,McDonald,Chelsea McDonald,71,Female,17-04-2024,Paris,France
18180,Juan,Howard,Juan Howard,70,Male,10-05-2024,Kassel,Germany
18181,Neil,Diaz,Neil Diaz,65,Male,26-05-2024,London,United Kingdom
18182,Kristi,Prasad,Kristi Prasad,71,Female,09-04-2024,Berlin,Germany
18183,Meagan,Schmidt,Meagan Schmidt,71,Female,22-06-2023,Paderborn,Germany
18184,Leonard,Chande,Leonard Chande,73,Male,16-10-2024,Paris,France
18185,Laura,Huang,Laura Huang,72,Female,17-06-2023,Leipzig,Germany
18186,Lori,Hernandez,Lori Hernandez,72,Female,13-04-2024,Newcastle upon Tyne,United Kingdom
18187,Dennis,Gao,Dennis Gao,73,Male,03-06-2024,West Sussex,United Kingdom
18188,Jeffery,Wang,Jeffery Wang,45,Male,04-04-2022,Warrnambool,Australia
18189,Nancy,Mehta,Nancy Mehta,43,Female,04-04-2022,Silverwater,Australia
18190,Danny,Diaz,Danny Diaz,44,Male,20-03-2024,Findon,Australia
18191,Julie,Sharma,Julie Sharma,44,Female,30-01-2024,North Sydney,Australia
18192,Max,Hernandez,Max Hernandez,46,Male,06-04-2024,North Sydney,Australia
18193,Louis,Yuan,Louis Yuan,44,Male,09-04-2022,Lavender Bay,Australia
18194,Yolanda,Kumar,Yolanda Kumar,45,Female,22-05-2024,Perth,Australia
18195,Walter,Sanz,Walter Sanz,40,Male,21-04-2024,Lane Cove,Australia
18196,Ivan,Rana,Ivan Rana,46,Male,11-05-2022,Coffs Harbour,Australia
18197,Jenny,Zimmerman,Jenny Zimmerman,45,Female,19-02-2024,Darlinghurst,Australia
18198,Cedric,Xu,Cedric Xu,46,Male,17-05-2022,Darlinghurst,Australia
18199,Brandy,Lopez,Brandy Lopez,46,Female,30-05-2024,Malabar,Australia
18200,Alfredo,Gomez,Alfredo Gomez,47,Male,07-05-2022,Port Macquarie,Australia
18201,Karla,Xie,Karla Xie,46,Female,14-05-2022,Port Macquarie,Australia
18202,Erika,Gill,Erika Gill,47,Female,30-05-2022,Townsville,Australia
18203,Louis,Kumar,Louis Kumar,47,Male,11-05-2022,Milsons Point,Australia
18204,Tiffany,Cai,Tiffany Cai,46,Female,09-05-2022,Rockhampton,Australia
18205,Lindsey,Raji,Lindsey Raji,42,Female,08-05-2022,Port Macquarie,Australia
18206,Bruce,Madan,Bruce Madan,42,Male,22-04-2024,Coffs Harbour,Australia
18207,Phillip,Gonzalez,Phillip Gonzalez,47,Male,16-05-2022,Silverwater,Australia
18208,Latoya,Nara,Latoya Nara,49,Female,14-05-2022,Lavender Bay,Australia
18209,Ann,Chandra,Ann Chandra,47,Female,10-05-2022,Goulburn,Australia
18210,Katie,Lal,Katie Lal,42,Female,03-05-2022,Silverwater,Australia
18211,Jaclyn,Sun,Jaclyn Sun,48,Female,01-03-2024,Caloundra,Australia
18212,Marc,Ramos,Marc Ramos,49,Male,15-05-2022,St. Leonards,Australia
18213,Sheena,Raji,Sheena Raji,49,Female,11-05-2022,Cloverdale,Australia
18214,Ronald,Suri,Ronald Suri,48,Male,29-05-2022,Melbourne,Australia
18215,Ashley,Taylor,Ashley Taylor,49,Female,31-10-2024,Rockhampton,Australia
18216,Susan,Zhang,Susan Zhang,44,Female,23-02-2024,Townsville,Australia
18217,Danny,Alonso,Danny Alonso,50,Male,09-05-2022,Hawthorne,Australia
18218,Thomas,Powell,Thomas Powell,44,Male,11-05-2022,Wollongong,Australia
18219,Felicia,Gomez,Felicia Gomez,44,Female,22-05-2022,Wollongong,Australia
18220,Brent,Huang,Brent Huang,48,Male,07-05-2022,Brisbane,Australia
18221,Marc,Alvarez,Marc Alvarez,48,Male,09-08-2024,Hawthorne,Australia
18222,Carolyn,Suarez,Carolyn Suarez,45,Female,15-05-2022,St. Leonards,Australia
18223,Noah,Clark,Noah Clark,50,Male,25-02-2024,Corvallis,United States
18224,Vanessa,Perry,Vanessa Perry,55,Female,05-11-2024,Marysville,United States
18225,Paige,Jenkins,Paige Jenkins,55,Female,05-11-2024,Marysville,United States
18226,Joseph,Walker,Joseph Walker,54,Male,20-10-2024,Seattle,United States
18227,Miranda,Diaz,Miranda Diaz,48,Female,29-09-2024,Lynnwood,United States
18228,Adam,Parker,Adam Parker,60,Male,04-10-2024,Santa Cruz,United States
18229,Gabriella,Ward,Gabriella Ward,60,Female,26-10-2024,Burlingame,United States
18230,Brianna,Perry,Brianna Perry,55,Female,22-11-2024,Bellflower,United States
18231,Janet,Gutierrez,Janet Gutierrez,61,Female,27-11-2024,Berkeley,United States
18232,Sophia,Edwards,Sophia Edwards,50,Female,08-11-2024,Novato,United States
18233,Mackenzie,Bailey,Mackenzie Bailey,61,Female,29-09-2024,Olympia,United States
18234,Alexandria,Russell,Alexandria Russell,62,Female,07-10-2024,Sedro Woolley,United States
18235,Vincent,Guo,Vincent Guo,50,Male,31-08-2024,Beverly Hills,United States
18236,Andrew,Wilson,Andrew Wilson,56,Male,18-10-2024,Shawnee,Canada
18237,Nicole,Russell,Nicole Russell,51,Female,30-09-2024,Cliffside,Canada
18238,Eduardo,Harris,Eduardo Harris,50,Male,05-05-2022,Caloundra,Australia
18239,Alisha,Zhu,Alisha Zhu,45,Female,26-05-2022,Malabar,Australia
18240,Arthur,Smith,Arthur Smith,50,Male,24-05-2022,Melton,Australia
18241,Tony,Sharma,Tony Sharma,51,Male,07-05-2022,Springwood,Australia
18242,Christine,Pal,Christine Pal,50,Female,30-05-2022,Newcastle,Australia
18243,Cesar,Sai,Cesar Sai,45,Male,06-05-2022,Milsons Point,Australia
18244,Lindsay,Chande,Lindsay Chande,45,Female,20-05-2022,East Brisbane,Australia
18245,Misty,Goel,Misty Goel,52,Female,16-05-2022,Brisbane,Australia
18246,Terrence,Raje,Terrence Raje,49,Male,12-05-2022,Springwood,Australia
18247,Donna,Beck,Donna Beck,52,Female,15-07-2024,Melbourne,Australia
18248,Pedro,Moreno,Pedro Moreno,50,Male,25-05-2022,Caloundra,Australia
18249,Alison,Chander,Alison Chander,50,Female,19-05-2022,Perth,Australia
18250,Jeremiah,Hall,Jeremiah Hall,52,Male,05-05-2022,Geelong,Australia
18251,Ricky,Sanz,Ricky Sanz,47,Male,29-05-2022,Geelong,Australia
18252,Alvin,Sun,Alvin Sun,48,Male,30-05-2022,Bendigo,Australia
18253,Trisha,Guo,Trisha Guo,53,Female,11-05-2024,Melbourne,Australia
18254,Larry,Martin,Larry Martin,53,Male,21-05-2022,Lane Cove,Australia
18255,Rachel,Griffin,Rachel Griffin,49,Female,12-05-2022,Geelong,Australia
18256,Gilbert,Cai,Gilbert Cai,54,Male,27-02-2024,Brisbane,Australia
18257,Krista,Jimenez,Krista Jimenez,51,Female,16-03-2024,Cranbourne,Australia
18258,Cassie,Chander,Cassie Chander,46,Female,18-06-2024,Matraville,Australia
18259,Bailey,Torres,Bailey Torres,43,Female,20-02-2024,Melbourne,Australia
18260,Jodi,Sharma,Jodi Sharma,49,Female,23-05-2022,Warrnambool,Australia
18261,Stacy,Ramos,Stacy Ramos,43,Female,30-08-2024,Perth,Australia
18262,Evelyn,Rana,Evelyn Rana,56,Female,20-10-2024,Sydney,Australia
18263,Karla,Jai,Karla Jai,50,Female,24-02-2024,Coffs Harbour,Australia
18264,Jeffery,Ma,Jeffery Ma,56,Male,21-09-2024,Darlinghurst,Australia
18265,Trisha,Cai,Trisha Cai,50,Female,17-09-2024,North Sydney,Australia
18266,Mandy,Huang,Mandy Huang,56,Female,04-08-2024,Melton,Australia
18267,Brad,Jai,Brad Jai,57,Male,17-02-2024,Goulburn,Australia
18268,Preston,Chapman,Preston Chapman,57,Male,16-05-2022,South Melbourne,Australia
18269,Wendy,Torres,Wendy Torres,51,Female,20-05-2022,Hawthorne,Australia
18270,Rachael,Rana,Rachael Rana,57,Female,02-07-2024,Wollongong,Australia
18271,Darrell,Yuan,Darrell Yuan,46,Male,08-04-2024,North Sydney,Australia
18272,Autumn,Lin,Autumn Lin,53,Female,10-05-2022,Lavender Bay,Australia
18273,Natalie,Moore,Natalie Moore,52,Female,28-05-2022,Melbourne,Australia
18274,Carla,Sanchez,Carla Sanchez,47,Female,25-10-2024,Newcastle,Australia
18275,Heather,Yang,Heather Yang,57,Female,14-05-2022,Gold Coast,Australia
18276,Alexa,Murphy,Alexa Murphy,52,Female,17-06-2022,Cranbourne,Australia
18277,Terry,Lal,Terry Lal,57,Male,15-06-2022,Hawthorne,Australia
18278,Lucas,Powell,Lucas Powell,59,Male,09-04-2024,Sunbury,Australia
18279,Rachael,Suri,Rachael Suri,58,Female,06-12-2024,Wollongong,Australia
18280,Jimmy,Alonso,Jimmy Alonso,59,Male,22-11-2024,Hobart,Australia
18281,Jaclyn,Li,Jaclyn Li,47,Female,01-06-2022,Milsons Point,Australia
18282,Candace,Kapoor,Candace Kapoor,53,Female,13-02-2024,Gold Coast,Australia
18283,Mallory,Vazquez,Mallory Vazquez,53,Female,02-08-2024,Hobart,Australia
18284,Carl,Deng,Carl Deng,53,Male,13-06-2022,Hobart,Australia
18285,Roberto,Romero,Roberto Romero,59,Male,01-04-2024,Newcastle,Australia
18286,Holly,Suri,Holly Suri,48,Female,19-02-2024,Caloundra,Australia
18287,Heather,Zeng,Heather Zeng,87,Female,26-02-2024,Lavender Bay,Australia
18288,Daisy,Suarez,Daisy Suarez,54,Female,07-06-2022,Goulburn,Australia
18289,Jaclyn,Raji,Jaclyn Raji,54,Female,15-10-2024,Milsons Point,Australia
18290,Audrey,Hernandez,Audrey Hernandez,50,Female,08-02-2024,Darlinghurst,Australia
18291,Jennifer,Hill,Jennifer Hill,56,Female,20-06-2024,Melton,Australia
18292,Louis,Tang,Louis Tang,50,Male,02-08-2024,South Melbourne,Australia
18293,Austin,Butler,Austin Butler,61,Male,28-01-2024,Rockhampton,Australia
18294,Denise,Prasad,Denise Prasad,60,Female,12-05-2024,Sunbury,Australia
18295,Ajay,Solanki,Ajay Solanki,60,Female,21-04-2024,Brisbane,Australia
18296,Trisha,Li,Trisha Li,56,Female,10-06-2022,Coffs Harbour,Australia
18297,Gloria,Alvarez,Gloria Alvarez,51,Female,25-06-2022,Milsons Point,Australia
18298,Geoffrey,Malhotra,Geoffrey Malhotra,52,Male,19-07-2024,North Ryde,Australia
18299,Colin,Deng,Colin Deng,58,Male,25-07-2024,Townsville,Australia
18300,Diane,Ramos,Diane Ramos,58,Female,15-04-2024,Cloverdale,Australia
18301,Julie,Xu,Julie Xu,62,Female,08-06-2022,Sunbury,Australia
18302,Wayne,Xie,Wayne Xie,56,Male,25-06-2022,Cranbourne,Australia
18303,Shannon,Serrano,Shannon Serrano,61,Male,17-06-2022,North Sydney,Australia
18304,Yolanda,She,Yolanda She,62,Female,21-04-2024,Silverwater,Australia
18305,Kelvin,Xu,Kelvin Xu,84,Male,09-07-2024,Warrnambool,Australia
18306,Margaret,Lin,Margaret Lin,48,Female,15-06-2024,Melbourne,Australia
18307,Amy,Zhang,Amy Zhang,64,Female,12-06-2022,Goulburn,Australia
18308,Erica,Chen,Erica Chen,58,Female,10-06-2022,South Melbourne,Australia
18309,Mandy,Wu,Mandy Wu,64,Female,02-06-2022,Port Macquarie,Australia
18310,Lance,Romero,Lance Romero,70,Male,12-06-2024,Rhodes,Australia
18311,Jennifer,Mitchell,Jennifer Mitchell,45,Female,15-12-2024,El Cajon,United States
18312,Miguel,Moore,Miguel Moore,45,Male,02-04-2024,Daly City,United States
18313,Arianna,Foster,Arianna Foster,40,Female,30-11-2024,Burlingame,United States
18314,Eric,Perry,Eric Perry,39,Male,21-03-2024,Langley,Canada
18315,Melody,Dominguez,Melody Dominguez,40,Female,27-06-2024,Carol Stream,United States
18316,Justin,Kumar,Justin Kumar,39,Male,25-10-2024,Olympia,United States
18317,Samantha,Jones,Samantha Jones,40,Female,21-11-2024,Shawnee,Canada
18318,Benjamin,Hughes,Benjamin Hughes,39,Male,01-10-2024,Lynnwood,United States
18319,Aimee,Sun,Aimee Sun,77,Female,24-04-2024,Rhodes,Australia
18320,Luis,Jai,Luis Jai,41,Male,10-09-2024,Vancouver,Canada
18321,Sebastian,Cook,Sebastian Cook,40,Male,27-03-2024,Woodburn,United States
18322,Antonio,Ross,Antonio Ross,40,Male,05-04-2024,Port Hammond,Canada
18323,Jeremy,Clark,Jeremy Clark,42,Male,19-07-2024,Edmonds,United States
18324,Jackson,Butler,Jackson Butler,42,Male,18-12-2024,Langford,Canada
18325,Colleen,Xu,Colleen Xu,81,Female,01-03-2024,Hobart,Australia
18326,Jay,Srini,Jay Srini,81,Male,25-09-2024,Matraville,Australia
18327,Jon,Sharma,Jon Sharma,43,Male,28-03-2024,Berkeley,United States
18328,Alvin,Rai,Alvin Rai,42,Male,09-10-2024,Concord,United States
18329,Marcus,Bailey,Marcus Bailey,40,Male,30-01-2024,N. Vancouver,Canada
18330,Kellie,Diaz,Kellie Diaz,75,Female,14-03-2024,Sunbury,Australia
18331,Jerry,Chande,Jerry Chande,74,Male,29-06-2022,Cranbourne,Australia
18332,Emmanuel,Malhotra,Emmanuel Malhotra,80,Male,28-06-2022,Cranbourne,Australia
18333,Meredith,Patel,Meredith Patel,73,Female,24-12-2024,Caloundra,Australia
18334,Edwin,Ye,Edwin Ye,78,Male,06-06-2022,Cloverdale,Australia
18335,Ricky,Diaz,Ricky Diaz,72,Male,05-06-2022,Gold Coast,Australia
18336,Carla,Gonzalez,Carla Gonzalez,78,Female,15-06-2022,Malabar,Australia
18337,Audrey,Serrano,Audrey Serrano,72,Female,03-06-2022,Townsville,Australia
18338,Nina,Andersen,Nina Andersen,66,Female,04-06-2022,Warrnambool,Australia
18339,Donna,Nath,Donna Nath,44,Female,13-10-2024,Bellflower,United States
18340,Arianna,Cooper,Arianna Cooper,44,Female,08-11-2024,Berkeley,United States
18341,Russell,Goel,Russell Goel,44,Male,12-01-2025,Coronado,United States
18342,Victoria,James,Victoria James,43,Female,26-05-2024,National City,United States
18343,Dalton,Green,Dalton Green,43,Male,16-08-2024,Oakland,United States
18344,Caleb,Turner,Caleb Turner,44,Male,19-10-2024,Woodland Hills,United States
18345,Samantha,Bryant,Samantha Bryant,44,Female,27-10-2024,Metchosin,Canada
18346,Anna,Flores,Anna Flores,40,Female,20-02-2024,Imperial Beach,United States
18347,Alyssa,Clark,Alyssa Clark,45,Female,18-07-2024,Palo Alto,United States
18348,Katelyn,Roberts,Katelyn Roberts,45,Female,25-02-2024,San Gabriel,United States
18349,Jacob,Robinson,Jacob Robinson,46,Male,25-03-2024,Spring Valley,United States
18350,Emma,Ross,Emma Ross,46,Female,20-10-2024,West Covina,United States
18351,Alexander,Smith,Alexander Smith,48,Male,23-11-2024,Burlingame,United States
18352,Noah,Thomas,Noah Thomas,47,Male,09-11-2024,Chula Vista,United States
18353,Robert,Anderson,Robert Anderson,48,Male,07-11-2024,Renton,United States
18354,Alvin,Nara,Alvin Nara,53,Male,23-04-2024,Burlingame,United States
18355,Edward,Foster,Edward Foster,51,Male,09-08-2024,Haney,Canada
18356,Alexander,Lee,Alexander Lee,51,Male,14-11-2024,Sooke,Canada
18357,Trinity,Reed,Trinity Reed,51,Female,31-10-2024,Issaquah,United States
18358,Oscar,Coleman,Oscar Coleman,40,Male,10-04-2024,Downey,United States
18359,Alexandria,Bryant,Alexandria Bryant,41,Female,11-01-2025,Newport Beach,United States
18360,Eric,Li,Eric Li,40,Male,29-09-2024,Santa Cruz,United States
18361,Marcus,Simmons,Marcus Simmons,40,Male,07-10-2024,West Covina,United States
18362,Erin,Howard,Erin Howard,41,Female,30-11-2024,Cliffside,Canada
18363,Lucas,Ward,Lucas Ward,42,Male,20-12-2024,Cliffside,Canada
18364,Eduardo,Gray,Eduardo Gray,42,Male,10-03-2024,Edmonds,United States
18365,Daniel,Lewis,Daniel Lewis,41,Male,03-06-2024,Renton,United States
18366,Alexandria,Richardson,Alexandria Richardson,42,Female,15-10-2024,La Jolla,United States
18367,Edwin,Wu,Edwin Wu,74,Male,16-01-2025,Rhodes,Australia
18368,Austin,Hughes,Austin Hughes,49,Male,19-12-2024,Cliffside,Canada
18369,Mandy,He,Mandy He,48,Female,12-10-2024,Chula Vista,United States
18370,Tristan,Flores,Tristan Flores,49,Male,14-10-2024,Santa Cruz,United States
18371,Jessica,Morgan,Jessica Morgan,48,Female,10-10-2024,Lynnwood,United States
18372,Jeremiah,Thomas,Jeremiah Thomas,48,Male,12-12-2024,Westminster,Canada
18373,Stephanie,Roberts,Stephanie Roberts,42,Female,13-10-2024,Beaverton,United States
18374,Logan,King,Logan King,44,Male,17-03-2024,Puyallup,United States
18375,Michelle,Morris,Michelle Morris,56,Female,20-12-2024,Redwood City,United States
18376,Abigail,Diaz,Abigail Diaz,58,Female,16-12-2024,Novato,United States
18377,Madison,Robinson,Madison Robinson,58,Female,06-10-2024,Metchosin,Canada
18378,Dalton,Foster,Dalton Foster,58,Male,01-12-2024,Santa Monica,United States
18379,Abigail,Robinson,Abigail Robinson,52,Female,25-10-2024,Port Hammond,Canada
18380,Kaitlyn,Kelly,Kaitlyn Kelly,64,Female,05-07-2024,Milwaukie,United States
18381,Katherine,Ward,Katherine Ward,63,Female,09-12-2024,Chula Vista,United States
18382,Isabella,Garcia,Isabella Garcia,57,Female,07-08-2024,Langley,Canada
18383,Natalie,Torres,Natalie Torres,51,Female,02-08-2024,Marysville,United States
18384,Nicole,Williams,Nicole Williams,51,Female,09-02-2024,Port Orchard,United States
18385,Miguel,Gonzalez,Miguel Gonzalez,46,Male,14-01-2025,Burbank,United States
18386,Kevin,Shan,Kevin Shan,57,Male,10-12-2024,El Cajon,United States
18387,Carlos,Green,Carlos Green,51,Male,03-04-2024,National City,United States
18388,Julia,Russell,Julia Russell,56,Female,19-12-2024,Spring Valley,United States
18389,Marcus,Gray,Marcus Gray,58,Male,10-10-2024,Cliffside,Canada
18390,Blake,Thompson,Blake Thompson,52,Male,06-06-2024,Cliffside,Canada
18391,Jacqueline,Russell,Jacqueline Russell,58,Female,19-03-2024,N. Vancouver,Canada
18392,Jasmine,Gonzales,Jasmine Gonzales,52,Female,19-10-2024,Royal Oak,Canada
18393,Angela,Ross,Angela Ross,57,Female,02-12-2024,Lake Oswego,United States
18394,Sean,Wright,Sean Wright,58,Male,16-12-2024,Renton,United States
18395,Xavier,Howard,Xavier Howard,57,Male,06-12-2024,Woodburn,United States
18396,Luke,Parker,Luke Parker,52,Male,13-09-2024,Yakima,United States
18397,Louis,Anand,Louis Anand,58,Male,07-11-2024,Byron,United States
18398,Geoffrey,Sanchez,Geoffrey Sanchez,58,Male,10-12-2024,Colma,United States
18399,Sara,Torres,Sara Torres,58,Female,03-12-2024,Concord,United States
18400,Jeremiah,Jackson,Jeremiah Jackson,52,Male,28-12-2024,Grossmont,United States
18401,Joshua,Jones,Joshua Jones,58,Male,27-10-2024,Metchosin,Canada
18402,Kimberly,Kelly,Kimberly Kelly,58,Female,29-08-2024,Ballard,United States
18403,Madeline,Phillips,Madeline Phillips,59,Female,26-12-2024,Ballard,United States
18404,Alicia,Raji,Alicia Raji,58,Female,13-09-2024,Chehalis,United States
18405,Sheila,Gutierrez,Sheila Gutierrez,59,Female,22-07-2024,Berkeley,United States
18406,Zachary,Ross,Zachary Ross,53,Male,24-12-2024,Imperial Beach,United States
18407,Maria,Griffin,Maria Griffin,64,Female,06-04-2024,Westminster,Canada
18408,Cody,West,Cody West,64,Male,06-11-2024,Burien,United States
18409,Olivia,Washington,Olivia Washington,64,Female,29-09-2024,Bellflower,United States
18410,Joshua,Davis,Joshua Davis,64,Male,30-09-2024,Imperial Beach,United States
18411,Jack,Powell,Jack Powell,64,Male,19-06-2024,Westminster,Canada
18412,Mary,Parker,Mary Parker,65,Female,20-12-2024,El Cajon,United States
18413,Samuel,Jackson,Samuel Jackson,64,Male,24-12-2024,Imperial Beach,United States
18414,Gabrielle,Griffin,Gabrielle Griffin,84,Female,07-10-2024,Beaverton,United States
18415,Summer,Mehta,Summer Mehta,84,Female,23-12-2024,Burlingame,United States
18416,Emma,Peterson,Emma Peterson,60,Female,04-12-2024,Portland,United States
18417,Jonathan,Roberts,Jonathan Roberts,49,Male,03-08-2024,Beverly Hills,United States
18418,Dawn,Sun,Dawn Sun,54,Female,28-12-2024,Concord,United States
18419,Rachel,Johnson,Rachel Johnson,59,Female,16-01-2025,El Cajon,United States
18420,Riley,Stewart,Riley Stewart,49,Female,07-12-2024,San Carlos,United States
18421,Megan,Morgan,Megan Morgan,59,Female,26-10-2024,San Diego,United States
18422,Taylor,Jones,Taylor Jones,60,Female,08-12-2024,Torrance,United States
18423,Christian,Jones,Christian Jones,65,Male,25-03-2024,San Carlos,United States
18424,Samuel,Williams,Samuel Williams,65,Male,08-03-2024,Fremont,United States
18425,Garrett,Brooks,Garrett Brooks,65,Male,11-09-2024,El Cajon,United States
18426,Luke,Gonzales,Luke Gonzales,67,Male,25-12-2024,Fremont,United States
18427,Justin,Diaz,Justin Diaz,61,Male,11-12-2024,Lebanon,United States
18428,Alexis,Henderson,Alexis Henderson,67,Female,08-12-2024,Portland,United States
18429,Faith,Gonzales,Faith Gonzales,67,Female,09-12-2024,Tacoma,United States
18430,Victoria,Morgan,Victoria Morgan,67,Female,22-10-2024,W. Linn,United States
18431,Cameron,Hayes,Cameron Hayes,67,Male,20-10-2024,Lemon Grove,United States
18432,Jordan,Lopez,Jordan Lopez,76,Female,07-12-2024,Burlingame,United States
18433,Seth,Ross,Seth Ross,81,Male,12-10-2024,Oak Bay,Canada
18434,Clayton,Stone,Clayton Stone,82,Male,27-12-2024,Burlingame,United States
18435,Maria,Phillips,Maria Phillips,80,Female,07-12-2024,Walla Walla,United States
18436,Richard,Johnson,Richard Johnson,81,Male,13-12-2024,Santa Monica,United States
18437,Isabella,Butler,Isabella Butler,74,Female,03-12-2024,Long Beach,United States
18438,Sheila,Sanz,Sheila Sanz,79,Female,23-10-2024,Colma,United States
18439,Angela,Coleman,Angela Coleman,78,Female,02-10-2024,Marysville,United States
18440,Joe,Ashe,Joe Ashe,78,Male,14-10-2024,Colma,United States
18441,Tabitha,Munoz,Tabitha Munoz,73,Female,12-12-2024,Beverly Hills,United States
18442,Mason,Hill,Mason Hill,79,Male,15-12-2024,Marysville,United States
18443,Ross,Lopez,Ross Lopez,56,Male,17-12-2024,East Brisbane,Australia
18444,Shannon,Chow,Shannon Chow,67,Female,29-12-2024,Hervey Bay,Australia
18445,Colin,Li,Colin Li,67,Male,11-06-2024,Malabar,Australia
18446,Larry,Ramos,Larry Ramos,73,Male,22-09-2024,Malabar,Australia
18447,Renee,Ortega,Renee Ortega,71,Female,17-05-2024,Lane Cove,Australia
18448,Jennifer,Bailey,Jennifer Bailey,42,Female,13-10-2024,Long Beach,United States
18449,Derrick,Ramos,Derrick Ramos,42,Male,18-02-2024,Cliffside,Canada
18450,Willie,Shen,Willie Shen,71,Male,29-10-2024,Newcastle,Australia
18451,Dale,Pal,Dale Pal,72,Male,21-11-2024,South Melbourne,Australia
18452,Bruce,Martinez,Bruce Martinez,66,Male,31-05-2022,Bendigo,Australia
18453,Caroline,Patterson,Caroline Patterson,43,Female,04-11-2024,Corvallis,United States
18454,George,Perez,George Perez,42,Male,29-01-2024,Burbank,United States
18455,Alejandro,Wu,Alejandro Wu,42,Male,16-11-2024,Coronado,United States
